Timestamp,Latitude,Longitude
2025-02-24T23:14:13.688440,-36.872514,146.203281
2025-02-24T23:35:44.925744,-36.872469,146.203286
2025-02-24T23:43:14.015698,-36.872461,146.203286
2025-02-24T23:50:57.825284,-36.872461,146.203286
2025-02-24T23:58:16.380004,-36.872594,146.203575
2025-02-25T01:20:44.432899,-36.872486,146.203367
2025-02-25T02:33:56.490042,-36.872481,146.203206
2025-02-25T03:05:21.551869,-36.872508,146.203306
2025-02-25T03:32:06.658534,-36.872508,146.203311
2025-02-25T03:44:51.474988,-36.872508,146.203311
2025-02-25T03:52:18.384174,-36.872647,146.203253
2025-02-25T03:59:48.221333,-36.872578,146.203258
2025-02-25T04:25:02.703938,-36.872583,146.203275
2025-02-25T04:46:49.420287,-36.872486,146.203306
2025-02-25T04:54:14.438312,-36.872492,146.203378
2025-02-25T05:09:51.772467,-36.872492,146.203361
2025-02-25T05:29:53.871745,-36.872503,146.203356
2025-02-25T05:40:31.543803,-36.872503,146.203356
2025-02-25T05:47:43.483872,-36.872503,146.203356
2025-02-25T05:55:04.527110,-36.872503,146.203356
2025-02-25T06:39:24.200248,-36.872508,146.203339
2025-02-25T06:49:43.539012,-36.872508,146.203333
2025-02-25T06:57:14.929576,-36.872508,146.203333
2025-02-25T07:15:16.753594,-36.872508,146.203328
2025-02-25T07:28:10.064211,-36.872508,146.203322
2025-02-25T07:36:08.675381,-36.872508,146.203322
2025-02-25T07:43:26.249750,-36.872508,146.203322
2025-02-25T07:51:06.430955,-36.872508,146.203317
2025-02-25T07:58:23.011054,-36.872508,146.203317
2025-02-25T08:23:15.084945,-36.872514,146.203306
2025-02-25T08:39:36.824822,-36.872508,146.203311
2025-02-25T08:57:31.519478,-36.872508,146.203306
2025-02-25T09:17:14.812423,-36.872503,146.203306
2025-02-25T09:31:59.552753,-36.872503,146.203300
2025-02-25T09:41:47.809489,-36.872503,146.203297
2025-02-25T09:49:05.798624,-36.872503,146.203297
2025-02-25T09:56:34.233249,-36.872503,146.203297
2025-02-25T10:15:02.742967,-36.872497,146.203297
2025-02-25T10:35:09.676225,-36.872411,146.203178
2025-02-25T10:45:14.859536,-36.872386,146.203103
2025-02-25T10:52:38.257433,-36.872589,146.203333
2025-02-25T10:59:49.261367,-36.872567,146.203311
2025-02-25T11:17:40.175741,-36.871419,146.204239
2025-02-25T11:27:41.686499,-36.872550,146.203311
2025-02-25T11:36:41.623368,-36.872550,146.203311
2025-02-25T11:44:01.856542,-36.872550,146.203306
2025-02-25T11:51:33.741964,-36.872503,146.203311
2025-02-25T11:58:52.756909,-36.872542,146.203292
2025-02-25T12:37:49.775223,-36.872542,146.203269
2025-02-25T13:03:27.855270,-36.872547,146.203264
2025-02-25T13:30:45.443232,-36.872536,146.203425
2025-02-25T13:41:57.557228,-36.872536,146.203447
2025-02-25T13:49:37.425680,-36.872536,146.203453
2025-02-25T13:57:16.246114,-36.872542,146.203447
2025-02-25T14:15:15.719872,-36.872547,146.203442
2025-02-25T14:33:52.127296,-36.872486,146.203275
2025-02-25T14:44:31.598709,-36.872492,146.203281
2025-02-25T14:52:11.601950,-36.872497,146.203281
2025-02-25T14:59:43.207281,-36.872492,146.203275
2025-02-25T15:22:57.434782,-36.872497,146.203286
2025-02-25T15:36:40.948580,-36.872503,146.203286
2025-02-25T15:45:02.158971,-36.872503,146.203286
2025-02-25T15:52:46.658131,-36.872503,146.203286
2025-02-25T16:00:20.741233,-36.872503,146.203286
2025-02-25T16:28:22.316743,-36.872508,146.203264
2025-02-25T16:45:29.269901,-36.872456,146.203242
2025-02-25T16:53:57.402866,-36.872486,146.203253
2025-02-25T17:09:36.131088,-36.872531,146.203292
2025-02-25T17:31:02.045249,-36.872531,146.203297
2025-02-25T17:42:28.573856,-36.872531,146.203297
2025-02-25T17:49:57.312109,-36.872531,146.203297
2025-02-25T17:57:36.107709,-36.872525,146.203297
2025-02-25T18:22:56.696176,-36.872525,146.203297
2025-02-25T18:41:49.575657,-36.872519,146.203297
2025-02-25T18:51:20.829024,-36.872392,146.203306
2025-02-25T18:58:53.994548,-36.872497,146.203333
2025-02-25T19:15:38.811397,-36.872531,146.203258
2025-02-25T19:24:59.307110,-36.872486,146.203281
2025-02-25T19:34:00.058898,-36.872492,146.203297
2025-02-25T19:41:31.350944,-36.872686,146.203367
2025-02-25T19:49:07.026916,-36.872572,146.203300
2025-02-25T19:56:26.000685,-36.872525,146.203275
2025-02-25T20:15:18.561374,-36.872525,146.203286
2025-02-25T20:31:06.074795,-36.872525,146.203286
2025-02-25T20:41:31.976894,-36.872519,146.203286
2025-02-25T20:49:15.854425,-36.872525,146.203297
2025-02-25T20:56:41.687165,-36.872531,146.203292
2025-02-25T21:13:16.205218,-36.872531,146.203292
2025-02-25T21:27:03.604268,-36.872556,146.203328
2025-02-25T21:36:02.933497,-36.872547,146.203328
2025-02-25T21:43:34.511471,-36.872542,146.203311
2025-02-25T21:50:55.843589,-36.872536,146.203317
2025-02-25T21:58:27.843957,-36.872536,146.203306
2025-02-25T22:16:57.547948,-36.872536,146.203311
2025-02-25T22:33:00.875067,-36.872542,146.203306
2025-02-25T22:49:57.222534,-36.872542,146.203306
2025-02-25T22:57:36.341479,-36.872542,146.203306
2025-02-25T23:14:58.862541,-36.872542,146.203306
2025-02-25T23:35:57.597537,-36.872542,146.203317
2025-02-25T23:43:11.451275,-36.872381,146.203178
2025-02-25T23:50:30.483045,-36.872611,146.203436
2025-02-25T23:57:45.090430,-36.872542,146.203372
2025-02-26T01:16:12.327831,-36.872519,146.203311
2025-02-26T03:04:40.576704,-36.872514,146.203300
2025-02-26T03:32:36.776239,-36.872525,146.203344
2025-02-26T03:46:43.227702,-36.872469,146.203442
2025-02-26T03:53:56.266820,-36.872531,146.203281
2025-02-26T04:11:30.834398,-36.872542,146.203292
2025-02-26T04:32:59.833958,-36.872531,146.203297
2025-02-26T04:46:26.297657,-36.872525,146.203300
2025-02-26T04:53:52.973503,-36.872525,146.203300
2025-02-26T05:09:30.591806,-36.872525,146.203300
2025-02-26T05:29:40.213059,-36.872475,146.203311
2025-02-26T05:40:39.481074,-36.872561,146.203378
2025-02-26T05:48:08.110636,-36.872531,146.203333
2025-02-26T05:55:43.687717,-36.872525,146.203344
2025-02-26T06:18:04.961487,-36.872492,146.204014
2025-02-26T06:40:36.342683,-36.872542,146.203311
2025-02-26T06:50:33.278131,-36.872542,146.203306
2025-02-26T06:58:00.152116,-36.872497,146.203222
2025-02-26T07:16:23.477803,-36.872514,146.203222
2025-02-26T07:28:26.613622,-36.872486,146.203381
2025-02-26T07:36:57.426090,-36.872475,146.203381
2025-02-26T07:44:16.126036,-36.872469,146.203381
2025-02-26T07:51:50.663672,-36.872469,146.203381
2025-02-26T07:58:58.942228,-36.872461,146.203372
2025-02-26T08:25:29.748700,-36.872456,146.203361
2025-02-26T08:41:32.967924,-36.872475,146.203300
2025-02-26T08:51:07.527942,-36.872475,146.203292
2025-02-26T08:58:40.081425,-36.872475,146.203297
2025-02-26T09:19:49.614124,-36.872486,146.203311
2025-02-26T09:32:55.812236,-36.872486,146.203317
2025-02-26T09:41:54.884104,-36.872486,146.203317
2025-02-26T09:49:31.110153,-36.872486,146.203317
2025-02-26T09:56:53.510641,-36.872486,146.203311
2025-02-26T10:16:02.688564,-36.872508,146.203247
2025-02-26T10:35:41.532981,-36.872503,146.203264
2025-02-26T10:45:27.299696,-36.872503,146.203269
2025-02-26T10:53:12.350437,-36.872503,146.203275
2025-02-26T11:01:02.589192,-36.872503,146.203269
2025-02-26T11:19:36.851235,-36.872503,146.203269
2025-02-26T11:28:14.036274,-36.872503,146.203269
2025-02-26T21:56:53.791100,-36.872525,146.203322
2025-02-26T22:13:56.402681,-36.872503,146.203306
2025-02-26T22:31:42.910130,-36.872503,146.203297
2025-02-26T22:42:01.932893,-36.872503,146.203297
2025-02-26T22:49:36.707746,-36.872503,146.203300
2025-02-26T22:57:13.594268,-36.872525,146.203322
2025-02-26T23:15:08.774802,-36.872519,146.203311
2025-02-26T23:30:00.240810,-36.872519,146.203306
2025-02-26T23:39:22.571834,-36.872525,146.203306
2025-02-26T23:46:58.287595,-36.872519,146.203306
2025-02-26T23:54:14.141087,-36.872525,146.203306
2025-02-27T00:44:57.112092,-36.872519,146.203297
2025-02-27T02:10:19.530798,-36.872467,146.203367
2025-02-27T02:59:17.233131,-36.872481,146.203350
2025-02-27T03:27:07.240948,-36.872497,146.203317
2025-02-27T03:43:30.533971,-36.872503,146.203306
2025-02-27T03:51:37.748931,-36.872503,146.203306
2025-02-27T03:58:57.369774,-36.872508,146.203306
2025-02-27T04:22:47.436672,-36.872508,146.203300
2025-02-27T04:39:01.921648,-36.872508,146.203306
2025-02-27T04:47:44.030416,-36.872508,146.203306
2025-02-27T04:55:12.480460,-36.872508,146.203306
2025-02-27T05:12:13.093817,-36.872514,146.203306
2025-02-27T05:31:39.992314,-36.872469,146.203311
2025-02-27T05:42:16.734822,-36.872475,146.203311
2025-02-27T05:49:55.655196,-36.872475,146.203306
2025-02-27T05:57:33.626885,-36.872475,146.203306
2025-02-27T06:23:08.939074,-36.872428,146.203517
2025-02-27T06:42:07.783741,-36.872411,146.203500
2025-02-27T06:51:15.904902,-36.872433,146.203461
2025-02-27T06:58:50.093384,-36.872450,146.203419
2025-02-27T07:17:57.394937,-36.872461,146.203378
2025-02-27T07:28:48.936330,-36.872467,146.203361
2025-02-27T07:37:08.320601,-36.872467,146.203361
2025-02-27T07:44:47.421684,-36.872469,146.203356
2025-02-27T07:52:21.119202,-36.872497,146.203286
2025-02-27T08:00:06.037531,-36.872503,146.203297
2025-02-27T08:26:49.847357,-36.872508,146.203300
2025-02-27T08:42:05.413806,-36.872508,146.203300
2025-02-27T08:58:18.308106,-36.872508,146.203297
2025-02-27T09:18:55.923278,-36.872508,146.203300
2025-02-27T09:32:17.465660,-36.872508,146.203300
2025-02-27T09:41:52.768170,-36.872508,146.203300
2025-02-27T09:49:34.141074,-36.872508,146.203300
2025-02-27T09:56:50.074725,-36.872508,146.203300
2025-02-27T10:15:50.255984,-36.872497,146.203339
2025-02-27T10:35:49.502857,-36.872561,146.203297
2025-02-27T10:45:32.183217,-36.872942,146.203092
2025-02-27T10:53:01.694365,-36.872547,146.203414
2025-02-27T11:00:21.685903,-36.872503,146.203403
2025-02-27T11:18:14.025966,-36.872486,146.203392
2025-02-27T11:27:08.069915,-36.872508,146.203306
2025-02-27T11:36:12.875199,-36.872514,146.203306
2025-02-27T11:43:31.593133,-36.872514,146.203311
2025-02-27T11:51:03.163523,-36.872514,146.203306
2025-02-27T11:58:34.304905,-36.872514,146.203306
2025-02-27T20:48:22.756508,-36.872525,146.203258
2025-02-27T20:55:57.473389,-36.872531,146.203258
2025-02-27T21:12:17.036697,-36.872531,146.203258
2025-02-27T21:26:42.895048,-36.872536,146.203258
2025-02-27T21:35:39.811682,-36.872536,146.203258
2025-02-27T21:43:20.908603,-36.872536,146.203258
2025-02-27T21:50:44.980027,-36.872536,146.203264
2025-02-27T21:58:02.144485,-36.872536,146.203264
2025-02-27T22:17:36.522104,-36.872536,146.203269
2025-02-27T22:34:32.211937,-36.872531,146.203286
2025-02-28T05:37:20.124709,-36.872492,146.203297
2025-02-28T05:44:39.801741,-36.872492,146.203286
2025-02-28T05:52:00.586264,-36.872503,146.203322
2025-02-28T05:59:19.502195,-36.872531,146.203311
2025-02-28T06:28:08.577921,-36.872536,146.203317
2025-02-28T06:44:53.692091,-36.872531,146.203311
2025-02-28T06:52:27.403030,-36.872525,146.203306
2025-02-28T06:59:46.977182,-36.872519,146.203300
2025-02-28T07:19:50.335028,-36.872622,146.203381
2025-02-28T07:29:33.940856,-36.872567,146.203350
2025-02-28T07:37:37.127426,-36.872550,146.203344
2025-02-28T07:45:09.556340,-36.872550,146.203344
2025-02-28T07:52:40.118863,-36.872536,146.203339
2025-02-28T07:59:55.653274,-36.872578,146.203367
2025-02-28T08:27:02.969483,-36.872519,146.203297
2025-02-28T08:41:24.232163,-36.872519,146.203286
2025-02-28T08:50:17.281557,-36.872519,146.203297
2025-02-28T08:57:53.640675,-36.872519,146.203297
2025-02-28T09:18:03.702202,-36.872519,146.203297
2025-02-28T09:31:44.303825,-36.872519,146.203297
2025-02-28T09:41:22.142117,-36.872519,146.203297
2025-02-28T09:48:53.260819,-36.872514,146.203292
2025-02-28T09:56:27.537807,-36.872514,146.203292
2025-02-28T10:14:53.274381,-36.872519,146.203297
2025-02-28T10:34:05.208635,-36.872519,146.203300
2025-02-28T10:44:09.863324,-36.872519,146.203300
2025-02-28T10:51:42.908262,-36.872525,146.203300
2025-02-28T10:59:24.538539,-36.872486,146.203258
2025-02-28T11:16:36.936719,-36.872556,146.203414
2025-02-28T11:26:27.263104,-36.872561,146.203414
2025-02-28T11:35:41.237817,-36.872567,146.203419
2025-02-28T11:43:01.019204,-36.872572,146.203419
2025-02-28T11:50:24.205155,-36.872567,146.203419
2025-02-28T11:57:56.775069,-36.872561,146.203408
2025-02-28T20:12:09.333788,-36.872486,146.203339
2025-02-28T20:29:10.127508,-36.872469,146.203333
2025-02-28T20:40:23.576274,-36.872469,146.203333
2025-02-28T20:47:52.701673,-36.872469,146.203333
2025-02-28T20:55:35.695815,-36.872542,146.203286
2025-02-28T21:11:05.595570,-36.872536,146.203292
2025-02-28T21:25:41.087652,-36.872525,146.203297
2025-02-28T21:34:24.274187,-36.872525,146.203297
2025-02-28T21:41:39.234054,-36.872525,146.203297
2025-02-28T21:49:35.489290,-36.872525,146.203297
2025-02-28T21:57:04.309804,-36.872525,146.203297
2025-03-01T03:42:48.952244,-36.181753,146.580308
2025-03-01T03:51:46.490052,-36.181753,146.580317
2025-03-01T03:59:14.914180,-36.181747,146.580317
2025-03-01T04:22:51.128280,-36.181747,146.580317
2025-03-01T04:37:17.424657,-36.181742,146.580317
2025-03-01T04:45:06.077292,-36.181742,146.580317
2025-03-01T04:52:49.622639,-36.181742,146.580317
2025-03-01T05:00:22.456295,-36.181742,146.580317
2025-03-01T05:20:18.144716,-36.181739,146.580317
2025-03-01T05:32:49.452151,-36.181733,146.580317
2025-03-01T05:41:13.876006,-36.181733,146.580317
2025-03-01T05:48:44.500696,-36.181733,146.580314
2025-03-01T05:56:04.363295,-36.181733,146.580314
2025-03-01T06:17:44.539161,-36.181733,146.580314
2025-03-01T06:39:35.592531,-36.181733,146.580314
2025-03-01T06:48:59.688027,-36.181733,146.580314
2025-03-01T06:56:15.532642,-36.181733,146.580314
2025-03-01T07:12:08.144284,-36.181733,146.580314
2025-03-01T07:25:15.924353,-36.181733,146.580314
2025-03-01T07:33:33.335551,-36.181733,146.580314
2025-03-01T07:40:54.174681,-36.181733,146.580314
2025-03-01T07:48:32.727104,-36.181733,146.580314
2025-03-01T07:56:01.158120,-36.181733,146.580314
2025-03-01T08:16:00.808812,-36.181733,146.580314
2025-03-01T08:33:25.271717,-36.181733,146.580314
2025-03-01T08:44:56.265499,-36.181733,146.580314
2025-03-01T08:52:24.619585,-36.181733,146.580314
2025-03-01T09:00:04.538739,-36.181733,146.580314
2025-03-01T09:20:13.747835,-36.181733,146.580314
2025-03-01T09:30:51.307951,-36.181733,146.580314
2025-03-01T09:39:20.479005,-36.181733,146.580314
2025-03-01T09:46:50.089587,-36.181733,146.580314
2025-03-01T09:54:10.821169,-36.181733,146.580314
2025-03-01T10:09:17.498491,-36.181733,146.580314
2025-03-01T10:29:37.555008,-36.181706,146.580286
2025-03-01T10:40:14.702466,-36.181733,146.580297
2025-03-01T10:47:38.980700,-36.181733,146.580314
2025-03-01T10:55:08.801283,-36.181733,146.580314
2025-03-01T11:08:36.860754,-36.181733,146.580314
2025-03-01T11:20:28.565184,-36.181733,146.580314
2025-03-01T11:27:56.303721,-36.181733,146.580314
2025-03-01T11:37:24.863875,-36.181733,146.580314
2025-03-01T11:44:48.124753,-36.181733,146.580314
2025-03-01T11:52:07.796604,-36.181733,146.580314
2025-03-01T11:59:16.632580,-36.181739,146.580314
2025-03-01T12:35:45.049049,-36.181739,146.580314
2025-03-01T12:58:38.490092,-36.181739,146.580314
2025-03-01T13:19:48.945869,-36.181739,146.580314
2025-03-01T13:31:24.972442,-36.181739,146.580314
2025-03-01T13:39:04.222444,-36.181739,146.580314
2025-03-01T13:46:34.002895,-36.181739,146.580314
2025-03-01T13:53:58.597351,-36.181739,146.580314
2025-03-01T14:07:30.546483,-36.181739,146.580314
2025-03-01T14:26:39.508192,-36.181739,146.580314
2025-03-01T14:37:01.647153,-36.181739,146.580314
2025-03-01T14:44:27.505092,-36.181739,146.580314
2025-03-01T14:52:02.538105,-36.181739,146.580314
2025-03-01T14:59:35.926648,-36.181739,146.580314
2025-03-01T15:20:07.370287,-36.181739,146.580314
2025-03-01T15:32:07.446022,-36.181739,146.580314
2025-03-01T15:40:37.108959,-36.181739,146.580314
2025-03-01T15:48:15.611528,-36.181739,146.580314
2025-03-01T15:55:55.209605,-36.181739,146.580314
2025-03-01T16:13:48.558976,-36.181739,146.580314
2025-03-01T16:32:34.535064,-36.181739,146.580314
2025-03-01T16:43:26.460780,-36.181739,146.580314
2025-03-01T16:50:45.438158,-36.181739,146.580314
2025-03-01T16:58:24.937343,-36.181739,146.580314
2025-03-01T17:14:06.950325,-36.181739,146.580314
2025-03-01T17:27:31.023929,-36.181739,146.580314
2025-03-01T17:35:46.792569,-36.181739,146.580314
2025-03-01T17:43:24.176301,-36.181739,146.580314
2025-03-01T17:51:09.159660,-36.181739,146.580314
2025-03-01T17:58:26.175728,-36.181739,146.580314
2025-03-01T18:22:29.087507,-36.181739,146.580314
2025-03-01T18:38:21.100669,-36.181739,146.580314
2025-03-01T18:46:06.137951,-36.181739,146.580314
2025-03-01T18:53:44.803793,-36.181739,146.580314
2025-03-01T19:05:30.002034,-36.181739,146.580314
2025-03-01T19:18:38.800386,-36.181739,146.580314
2025-03-01T19:25:51.982949,-36.181739,146.580314
2025-03-01T19:34:17.351159,-36.181739,146.580314
2025-03-01T19:41:55.203377,-36.181739,146.580314
2025-03-01T19:49:30.269647,-36.181739,146.580314
2025-03-01T19:57:05.192966,-36.181739,146.580314
2025-03-01T20:15:09.326170,-36.181739,146.580314
2025-03-01T20:28:52.854851,-36.181739,146.580314
2025-03-01T20:37:27.730867,-36.181739,146.580314
2025-03-01T20:44:41.614568,-36.181739,146.580314
2025-03-01T20:52:16.368608,-36.181739,146.580314
2025-03-01T20:59:37.193255,-36.181739,146.580314
2025-03-01T21:17:14.903731,-36.181739,146.580314
2025-03-01T21:29:23.665398,-36.181739,146.580314
2025-03-01T21:37:14.644889,-36.181739,146.580314
2025-03-01T21:44:28.819306,-36.181739,146.580314
2025-03-01T21:52:06.045308,-36.181739,146.580314
2025-03-01T21:59:28.331533,-36.181739,146.580314
2025-03-01T22:17:58.834783,-36.181739,146.580314
2025-03-01T22:32:13.710020,-36.181739,146.580314
2025-03-01T22:40:52.851033,-36.181739,146.580314
2025-03-01T22:48:28.999610,-36.181739,146.580314
2025-03-01T22:55:50.441913,-36.181739,146.580314
2025-03-01T23:12:57.530767,-36.181739,146.580317
2025-03-01T23:27:07.353518,-36.181739,146.580317
2025-03-01T23:35:36.077101,-36.181739,146.580317
2025-03-01T23:42:46.858140,-36.181739,146.580317
2025-03-01T23:50:16.564187,-36.181739,146.580317
2025-03-01T23:57:33.593042,-36.181739,146.580317
2025-03-02T01:19:24.181636,-36.181739,146.580317
2025-03-02T02:37:30.361959,-36.181739,146.580317
2025-03-02T03:15:13.932854,-36.181739,146.580317
2025-03-02T03:38:55.899038,-36.181739,146.580317
2025-03-02T03:48:44.129210,-36.181739,146.580317
2025-03-02T03:56:15.733731,-36.181739,146.580317
2025-03-02T04:15:37.402034,-36.181739,146.580317
2025-03-02T04:32:39.467199,-36.181739,146.580317
2025-03-02T04:42:51.424122,-36.181739,146.580317
2025-03-02T04:50:26.480614,-36.181739,146.580317
2025-03-02T04:58:03.590412,-36.181739,146.580317
2025-03-02T05:16:56.639527,-36.181739,146.580317
2025-03-02T05:32:50.568202,-36.181739,146.580317
2025-03-02T05:41:31.193313,-36.181739,146.580317
2025-03-02T05:49:11.429750,-36.181739,146.580317
2025-03-02T05:56:43.554997,-36.181739,146.580317
2025-03-02T06:19:21.436194,-36.181739,146.580317
2025-03-02T06:39:15.371591,-36.181739,146.580317
2025-03-02T06:48:09.642438,-36.181739,146.580317
2025-03-02T06:55:32.990205,-36.181739,146.580317
2025-03-02T07:10:44.004064,-36.181739,146.580317
2025-03-02T07:23:40.689782,-36.181739,146.580317
2025-03-02T07:31:31.969752,-36.181739,146.580317
2025-03-02T07:39:10.768605,-36.181739,146.580317
2025-03-02T07:46:42.797771,-36.181739,146.580317
2025-03-02T07:54:05.296872,-36.181739,146.580317
2025-03-02T08:10:40.642159,-36.181739,146.580317
2025-03-02T08:30:22.999744,-36.181739,146.580317
2025-03-02T08:42:09.265624,-36.181739,146.580317
2025-03-02T08:49:40.300999,-36.181739,146.580317
2025-03-02T08:57:15.125493,-36.181739,146.580317
2025-03-02T09:15:21.672059,-36.181739,146.580317
2025-03-02T09:29:13.330498,-36.181739,146.580317
2025-03-02T09:37:40.754446,-36.181739,146.580317
2025-03-02T09:45:03.106713,-36.181739,146.580317
2025-03-02T09:52:50.353702,-36.181739,146.580317
2025-03-02T10:00:19.288327,-36.181739,146.580317
2025-03-02T10:21:53.095524,-36.181739,146.580317
2025-03-02T10:35:41.121243,-36.181739,146.580317
2025-03-02T10:43:05.782560,-36.181739,146.580317
2025-03-02T10:50:35.721268,-36.181739,146.580317
2025-03-02T10:58:01.187338,-36.181739,146.580317
2025-03-02T11:13:30.754712,-36.181739,146.580317
2025-03-02T11:23:29.337741,-36.181739,146.580317
2025-03-02T11:31:17.109916,-36.181739,146.580317
2025-03-02T11:38:53.522854,-36.181739,146.580317
2025-03-02T11:46:24.592062,-36.181739,146.580317
2025-03-02T11:54:11.417360,-36.181739,146.580317
2025-03-02T12:14:50.853046,-36.181739,146.580317
2025-03-02T12:48:02.563857,-36.181739,146.580317
2025-03-02T13:05:29.391443,-36.181739,146.580317
2025-03-02T13:26:11.097350,-36.181739,146.580317
2025-03-02T13:34:47.169335,-36.181739,146.580317
2025-03-02T13:42:25.370060,-36.181739,146.580317
2025-03-02T13:50:01.970030,-36.181739,146.580317
2025-03-02T13:57:15.571248,-36.181739,146.580317
2025-03-02T14:14:33.783240,-36.181739,146.580317
2025-03-02T14:29:53.204263,-36.181739,146.580317
2025-03-02T14:39:08.692924,-36.181739,146.580317
2025-03-02T14:46:49.500361,-36.181739,146.580317
2025-03-02T14:54:07.302251,-36.181739,146.580317
2025-03-02T15:08:22.845354,-36.181739,146.580317
2025-03-02T15:25:22.693645,-36.181739,146.580317
2025-03-02T15:35:20.440853,-36.181739,146.580317
2025-03-02T15:42:43.772264,-36.181739,146.580317
2025-03-02T15:50:19.092048,-36.181739,146.580317
2025-03-02T15:57:31.719957,-36.181739,146.580317
2025-03-02T16:18:23.970775,-36.181739,146.580317
2025-03-02T16:35:28.053756,-36.181739,146.580317
2025-03-02T16:44:37.122855,-36.181739,146.580317
2025-03-02T16:52:08.177552,-36.181739,146.580317
2025-03-02T16:59:39.450807,-36.181739,146.580317
2025-03-02T17:16:09.629545,-36.181739,146.580317
2025-03-02T17:29:39.493403,-36.181739,146.580317
2025-03-02T17:38:07.852073,-36.181739,146.580317
2025-03-02T17:45:20.613710,-36.181739,146.580317
2025-03-02T17:52:43.661507,-36.181739,146.580317
2025-03-02T17:59:56.547824,-36.181739,146.580317
2025-03-02T18:27:52.121792,-36.181739,146.580317
2025-03-02T18:43:38.921837,-36.181739,146.580317
2025-03-02T18:50:41.718932,-36.181739,146.580317
2025-03-02T18:58:02.084940,-36.181739,146.580317
2025-03-02T19:12:52.828696,-36.181739,146.580317
2025-03-02T19:22:48.839503,-36.181739,146.580317
2025-03-02T19:30:08.336873,-36.181739,146.580317
2025-03-02T19:37:48.242189,-36.181739,146.580317
2025-03-02T19:45:22.768906,-36.181739,146.580317
2025-03-02T19:52:51.718884,-36.181739,146.580317
2025-03-02T20:00:11.895741,-36.181739,146.580317
2025-03-02T20:21:30.394443,-36.181739,146.580317
2025-03-02T20:30:48.906102,-36.181739,146.580317
2025-03-02T20:40:43.795809,-36.181739,146.580317
2025-03-02T20:48:02.171479,-36.181739,146.580317
2025-03-02T20:55:46.726333,-36.181739,146.580317
2025-03-02T21:11:22.161720,-36.181739,146.580317
2025-03-02T21:25:15.087624,-36.181739,146.580317
2025-03-02T21:33:21.971995,-36.181739,146.580317
2025-03-02T21:40:53.857164,-36.181739,146.580317
2025-03-02T21:48:20.369821,-36.181739,146.580317
2025-03-02T21:55:42.944238,-36.181739,146.580317
2025-03-02T22:12:05.393971,-36.181739,146.580317
2025-03-02T22:30:06.790961,-36.181739,146.580317
